Time [msec],x [m],y [m],z [m],Red,Green,Blue
97500,-53.924,-47.737,23.605,255,255,255
97750,-53.924,-47.737,23.605,255,255,255
98000,-53.924,-47.737,23.605,255,255,255
98250,-53.924,-47.737,23.605,255,255,255
98500,-53.924,-47.737,23.605,255,255,255
98750,-53.924,-47.737,23.605,255,255,255
99000,-53.924,-47.737,23.605,255,255,255
99250,-53.924,-47.737,23.605,255,255,255
99500,-53.924,-47.737,23.605,255,255,255
99750,-53.924,-47.737,23.605,255,255,255
100000,-53.924,-47.737,23.605,255,255,255
100250,-53.924,-47.737,23.605,255,255,255
100500,-53.924,-47.737,23.605,255,255,255
100750,-53.924,-47.737,23.605,255,255,255
101000,-53.924,-47.737,23.605,255,255,255
101250,-53.924,-47.737,23.605,255,255,255
101500,-53.924,-47.737,23.605,255,255,255
101750,-53.924,-47.737,23.605,255,255,255
102000,-53.924,-47.737,23.605,255,255,255
102250,-53.924,-47.737,23.605,255,255,255
102500,-53.924,-47.737,23.605,255,255,255
102750,-53.924,-47.737,23.605,255,255,255
103000,-53.924,-47.737,23.605,255,255,255
103250,-53.924,-47.737,23.605,255,255,255
103500,-53.924,-47.737,23.605,255,255,255
103750,-53.924,-47.737,23.605,255,255,255
104000,-53.924,-47.737,23.605,255,255,255
104250,-53.924,-47.737,23.605,255,255,255
104500,-53.924,-47.737,23.605,255,255,255
104750,-53.924,-47.737,23.605,255,255,255
105000,-53.924,-47.737,23.605,255,255,255
105250,-53.924,-47.737,23.605,255,255,255
105500,-53.924,-47.737,23.605,255,255,255
105750,-53.924,-47.737,23.605,255,255,255
106000,-53.924,-47.737,23.605,255,255,255
106250,-53.924,-47.737,23.605,255,255,255
106500,-53.924,-47.737,23.605,255,255,255
106750,-53.924,-47.737,23.605,255,255,255
107000,-53.924,-47.737,23.605,255,255,255
107250,-53.924,-47.737,23.605,255,255,255
107500,-53.924,-47.737,23.605,255,255,255
107750,-53.924,-47.737,23.605,255,255,255
108000,-53.924,-47.737,23.605,255,255,255
108250,-53.924,-47.737,23.605,255,255,255
108500,-53.924,-47.737,23.605,255,255,255
108750,-53.924,-47.737,23.605,255,255,255
109000,-53.924,-47.737,23.605,255,255,255
109250,-53.924,-47.737,23.605,255,255,255
109500,-53.924,-47.737,23.605,255,255,255
109750,-53.924,-47.737,23.605,255,255,255
110000,-53.924,-47.737,23.605,255,255,255
110250,-53.924,-47.737,23.605,255,255,255
110500,-53.924,-47.737,23.605,255,255,255
110750,-53.924,-47.737,23.605,255,255,255
111000,-53.924,-47.737,23.605,255,255,255
111250,-53.924,-47.737,23.605,255,255,255
111500,-53.924,-47.737,23.605,255,255,255
111750,-53.924,-47.737,23.605,255,255,255
112000,-53.924,-47.737,23.605,255,255,255
112250,-53.924,-47.737,23.605,255,255,255
